,City,Country,Date,Lat,Lon,Max Temp,Humidity,Cloudiness,Wind Speed,Description
1330,Balkanabat,TM,2022-07-23 03:55:03,39.5108,54.3671,82.51,52.0,0.0,8.37,clear sky
1331,Japura,BR,2022-07-23 03:55:05,-0.3167,102.35,88.88,61.0,61.0,1.1,broken clouds
1332,Glens falls,US,2022-07-23 03:50:23,43.3095,-73.644,71.46,91.0,25.0,1.01,scattered clouds
1333,Camopi,GF,2022-07-23 03:55:08,3.1655,-52.3158,71.6,99.0,74.0,2.46,broken clouds
1334,Phalaborwa,ZA,2022-07-23 03:55:10,-23.943,31.1411,58.28,85.0,6.0,1.43,clear sky
1335,Elk city,US,2022-07-23 03:55:12,35.412,-99.4043,80.82,50.0,0.0,5.75,clear sky
1336,Cayenne,GF,2022-07-23 03:55:14,4.9333,-52.3333,78.1,1.0,0.0,0.0,clear sky
1337,Erenhot,CN,2022-07-23 03:55:16,43.6475,111.9767,82.24,20.0,15.0,6.69,few clouds
1338,Grand-santi,GF,2022-07-23 03:55:18,4.25,-54.3833,71.78,100.0,100.0,2.19,moderate rain
1339,Dasoguz,TM,2022-07-23 03:55:19,41.8363,59.9666,87.75,45.0,0.0,18.41,clear sky
1340,Pietermaritzburg,ZA,2022-07-23 03:55:21,-29.6168,30.3928,51.69,53.0,0.0,5.14,clear sky
1341,Iracoubo,GF,2022-07-23 03:55:23,5.4802,-53.2011,76.75,88.0,17.0,5.88,few clouds
1342,Gazanjyk,TM,2022-07-23 03:55:25,39.2446,55.5154,82.13,58.0,1.0,16.53,clear sky
1343,Lebrija,CO,2022-07-23 03:55:27,36.9208,-6.0753,80.1,46.0,0.0,1.79,clear sky
1344,Shagonar,RU,2022-07-23 03:55:28,51.5333,92.8,66.56,60.0,14.0,4.45,few clouds
1345,Plettenberg bay,ZA,2022-07-23 03:55:30,-34.0527,23.3716,57.58,73.0,100.0,11.3,light rain
1346,Mana,GF,2022-07-23 03:55:32,5.6592,-53.7767,76.01,91.0,87.0,6.53,overcast clouds
1347,Port alfred,ZA,2022-07-23 03:55:34,-33.5906,26.891,60.06,77.0,100.0,10.87,overcast clouds
1348,Peniche,PT,2022-07-23 03:55:36,39.3558,-9.3811,64.11,94.0,0.0,12.59,clear sky
1349,Port elizabeth,ZA,2022-07-23 03:55:38,-33.918,25.5701,58.32,81.0,0.0,10.0,clear sky
1350,Matamoros,MX,2022-07-23 03:54:11,25.5333,-103.25,84.16,28.0,17.0,12.03,few clouds
1351,Tatishchevo,RU,2022-07-23 03:55:41,51.6703,45.5953,69.26,67.0,82.0,5.73,broken clouds
1352,Port shepstone,ZA,2022-07-23 03:52:01,-30.7414,30.455,63.7,39.0,0.0,5.97,clear sky
1353,Jaru,BR,2022-07-23 03:55:46,-10.4389,-62.4664,77.36,56.0,66.0,0.69,broken clouds
1354,Fortuna,US,2022-07-23 03:55:48,40.5982,-124.1573,59.94,82.0,11.0,3.0,few clouds
1355,Madhupur,IN,2022-07-23 03:55:50,24.25,86.65,86.86,66.0,100.0,13.02,overcast clouds
1356,Saint-georges,GF,2022-07-23 03:53:54,12.0564,-61.7485,80.28,78.0,20.0,5.75,few clouds
1357,Brtnice,CZ,2022-07-23 03:55:53,49.307,15.6764,71.13,90.0,99.0,2.55,overcast clouds
1358,Murgab,TM,2022-07-23 03:55:55,37.4966,61.9714,89.47,40.0,0.0,11.5,haze
1359,Sinnamary,GF,2022-07-23 03:55:58,5.3833,-52.95,77.04,87.0,22.0,6.08,few clouds
1360,Sundargarh,IN,2022-07-23 03:51:46,22.1167,84.0333,83.73,74.0,100.0,5.73,overcast clouds
1361,Radzyn podlaski,PL,2022-07-23 03:56:02,51.7833,22.6167,68.13,80.0,1.0,4.43,clear sky
1362,Prieska,ZA,2022-07-23 03:56:03,-29.6641,22.7474,57.76,42.0,100.0,7.29,overcast clouds
1363,Jequitinhonha,BR,2022-07-23 03:56:06,-16.4339,-41.0033,64.6,94.0,52.0,1.74,broken clouds
1364,Randfontein,ZA,2022-07-23 03:56:08,-26.1844,27.702,50.7,64.0,41.0,5.7,scattered clouds
1365,Oktyabrskiy,RU,2022-07-23 03:56:10,54.4815,53.471,68.38,65.0,1.0,1.88,clear sky
1366,Sonoita,MX,2022-07-23 03:57:12,31.85,-112.8333,96.15,28.0,70.0,7.23,broken clouds
1367,Alekseyevsk,RU,2022-07-23 03:57:14,57.8406,108.3492,84.92,50.0,18.0,1.41,few clouds
1368,Ponca city,US,2022-07-23 03:57:15,36.707,-97.0856,80.89,76.0,5.0,12.41,clear sky
1369,Ponta delgada,PT,2022-07-23 03:56:37,37.7333,-25.6667,69.49,94.0,20.0,2.3,few clouds
1370,Richards bay,ZA,2022-07-23 03:57:19,-28.783,32.0377,63.45,88.0,0.0,11.23,clear sky
1371,Mirpur mathelo,PK,2022-07-23 03:57:20,28.0227,69.5489,89.11,59.0,100.0,8.7,overcast clouds
1372,Ponta do sol,PT,2022-07-23 03:57:24,32.6667,-17.1,73.71,67.0,23.0,5.46,few clouds
1373,Oktyabrskiy,RU,2022-07-23 03:56:10,54.4815,53.471,68.38,65.0,1.0,1.88,clear sky
1374,Surgana,IN,2022-07-23 03:57:29,20.5667,73.6167,72.25,93.0,100.0,6.15,overcast clouds
1375,Tazovskiy,RU,2022-07-23 03:57:31,67.4667,78.7,53.11,78.0,100.0,9.86,overcast clouds
1376,Linkou,CN,2022-07-23 03:57:32,45.3,130.2833,72.72,69.0,82.0,5.08,broken clouds
1377,Nemuro,JP,2022-07-23 03:57:34,43.3236,145.575,59.52,98.0,100.0,20.04,light rain
1378,Young,UY,2022-07-23 03:57:36,-32.6833,-57.6333,60.4,97.0,74.0,8.34,broken clouds
1379,Fraga,ES,2022-07-23 03:55:24,41.5229,0.3489,70.92,63.0,100.0,6.89,overcast clouds
1380,Aktash,UZ,2022-07-23 03:57:39,50.3,87.7333,53.15,53.0,27.0,5.41,scattered clouds
1381,Oksfjord,NO,2022-07-23 03:57:43,70.2396,22.3479,51.98,90.0,100.0,8.16,light rain
1382,Lyubashivka,UA,2022-07-23 03:57:44,47.8372,30.2598,63.73,63.0,0.0,8.12,clear sky
1383,Karratha,AU,2022-07-23 03:57:46,-20.7377,116.8463,77.68,43.0,0.0,13.2,clear sky
1384,Conde,BR,2022-07-23 03:57:48,-7.2597,-34.9075,71.06,94.0,40.0,5.75,scattered clouds
1385,Vidim,RU,2022-07-23 03:57:50,56.4088,103.1106,64.62,85.0,100.0,7.29,overcast clouds
1386,High level,CA,2022-07-23 03:57:52,58.5169,-117.136,64.51,68.0,20.0,5.75,few clouds
1387,Krasnoyarka,RU,2022-07-23 03:57:54,55.3333,73.1167,64.35,58.0,84.0,12.15,broken clouds
1388,Santa cruz,CR,2022-07-23 03:57:55,-17.8,-63.1667,69.26,78.0,35.0,4.61,scattered clouds
1389,High prairie,CA,2022-07-23 03:57:57,55.4334,-116.4858,56.57,73.0,13.0,4.09,few clouds
1390,Wasaga beach,CA,2022-07-23 03:57:59,44.5168,-80.0164,79.21,60.0,40.0,8.05,scattered clouds
1391,Belfast,GB,2022-07-23 03:58:01,54.5833,-5.9333,57.79,83.0,74.0,5.75,broken clouds
1392,Vikhorevka,RU,2022-07-23 03:58:08,56.1201,101.1636,67.59,79.0,100.0,0.69,overcast clouds
1393,Tena,EC,2022-07-23 03:55:50,-0.9833,-77.8167,68.05,85.0,31.0,3.24,scattered clouds
1394,Tarakan,ID,2022-07-23 03:58:11,3.3,117.6333,89.1,62.0,20.0,4.61,few clouds
1395,Kiama,AU,2022-07-23 03:58:13,-34.6833,150.8667,65.37,73.0,65.0,4.5,broken clouds
1396,Vikulovo,RU,2022-07-23 03:58:16,56.8167,70.6107,64.96,64.0,21.0,8.46,few clouds
1397,Linxia,CN,2022-07-23 03:58:18,35.6003,103.2064,76.78,34.0,0.0,3.36,clear sky
1398,Ornes,NO,2022-07-23 03:58:19,66.8689,13.7078,50.5,94.0,100.0,5.12,overcast clouds
1399,Aquiraz,BR,2022-07-23 03:58:21,-3.9014,-38.3911,78.89,84.0,89.0,12.26,overcast clouds
1400,Grindu,RO,2022-07-23 03:58:23,44.7667,26.9167,69.58,43.0,1.0,6.55,clear sky
1401,Kununurra,AU,2022-07-23 03:58:25,-15.7667,128.7333,84.18,15.0,6.0,5.75,clear sky
1402,Lishui,CN,2022-07-23 03:58:27,28.4604,119.9103,102.4,36.0,23.0,5.08,few clouds
1403,Wawa,CA,2022-07-23 03:58:29,9.9022,4.4192,72.19,94.0,100.0,5.19,light rain
1404,Aracati,BR,2022-07-23 03:58:31,-4.5617,-37.7697,73.17,87.0,98.0,8.75,overcast clouds
1405,Kurchum,KZ,2022-07-23 03:58:33,48.5722,83.6542,78.84,29.0,70.0,10.65,broken clouds
1406,Wembley,CA,2022-07-23 03:58:35,-31.9333,115.8,62.06,95.0,75.0,21.85,light intensity shower rain
1407,Diu,IN,2022-07-23 03:58:36,20.7141,70.9822,82.8,75.0,100.0,17.29,overcast clouds
1408,Nishihara,JP,2022-07-23 03:58:38,26.1842,127.7558,88.88,79.0,75.0,10.36,broken clouds
1409,Yantzaza,EC,2022-07-23 03:58:40,-3.8278,-78.7594,63.84,96.0,42.0,1.12,scattered clouds
1410,Kushmurun,KZ,2022-07-23 03:59:42,52.4503,64.6311,73.09,48.0,0.0,4.85,clear sky
1411,West lorne,CA,2022-07-23 03:59:44,42.6001,-81.5998,74.44,63.0,1.0,12.08,clear sky
1412,Indian head,CA,2022-07-23 03:59:45,38.6001,-77.1622,83.84,80.0,98.0,2.51,overcast clouds
1413,Sikeston,US,2022-07-23 03:59:47,36.8767,-89.5879,83.91,69.0,0.0,0.0,clear sky
1414,Dustlik,UZ,2022-07-23 03:59:49,40.5247,68.0358,98.42,15.0,0.0,10.36,clear sky
1415,Launceston,AU,2022-07-23 03:55:25,-41.45,147.1667,58.64,68.0,100.0,9.22,overcast clouds
1416,Ternate,ID,2022-07-23 03:59:52,0.8,127.4,83.8,70.0,21.0,8.39,few clouds
1417,Inuvik,CA,2022-07-23 03:57:14,68.3499,-133.7218,70.81,88.0,75.0,12.66,light intensity shower rain
1418,Makat,KZ,2022-07-23 03:59:56,47.6469,53.3463,80.91,45.0,29.0,7.52,scattered clouds
1419,Granadilla de abona,ES,2022-07-23 03:59:58,28.1188,-16.576,68.05,78.0,40.0,0.0,scattered clouds
1420,Longhua,CN,2022-07-23 04:00:00,23.6137,114.1919,99.57,40.0,0.0,3.62,clear sky
1421,Raudeberg,NO,2022-07-23 04:00:02,61.9875,5.1352,52.95,81.0,83.0,14.72,broken clouds
1422,Wheatley,CA,2022-07-23 04:00:04,51.7473,-1.1394,60.35,87.0,60.0,3.53,broken clouds
1423,Gazli,UZ,2022-07-23 04:00:06,40.1333,63.45,103.86,12.0,0.0,17.25,clear sky
1424,Koroni,GR,2022-07-23 04:00:10,36.8,21.95,84.07,54.0,0.0,5.23,clear sky
1425,Warrensburg,US,2022-07-23 04:00:12,38.7628,-93.7361,82.56,71.0,0.0,3.44,clear sky
1426,Iqaluit,CA,2022-07-23 04:00:14,63.7506,-68.5145,43.7,87.0,100.0,5.01,overcast clouds
1427,Abu kamal,SY,2022-07-23 04:00:17,34.4506,40.9171,84.54,30.0,0.0,14.5,clear sky
1428,Tondano,ID,2022-07-23 04:00:18,1.3038,124.9112,71.69,76.0,32.0,5.17,scattered clouds
1429,Noboribetsu,JP,2022-07-23 04:00:20,42.4514,141.1731,70.99,89.0,100.0,2.84,overcast clouds
1430,Dudinka,RU,2022-07-23 03:55:35,69.4058,86.1778,78.62,39.0,55.0,11.34,broken clouds
1431,Whitehorse,CA,2022-07-23 04:00:24,60.7161,-135.0538,54.01,66.0,56.0,13.0,broken clouds
1432,Mackay,AU,2022-07-23 04:00:26,-21.15,149.2,77.68,70.0,0.0,12.93,clear sky
1433,Longyan,CN,2022-07-23 04:00:27,25.1072,117.0225,96.84,37.0,4.0,5.88,clear sky
1434,Hazorasp,UZ,2022-07-23 04:00:11,41.3194,61.0742,87.64,14.0,0.0,14.45,clear sky
1435,Zaozerne,UA,2022-07-23 04:00:31,45.1582,33.2787,70.54,65.0,0.0,10.07,clear sky
1436,Correntina,BR,2022-07-23 04:00:33,-13.3433,-44.6367,64.74,57.0,0.0,3.04,clear sky
1437,Dukat,RU,2022-07-23 04:00:37,62.55,155.55,63.9,32.0,11.0,8.52,few clouds
1438,Bahia honda,CU,2022-07-23 04:00:40,22.9036,-83.1592,78.64,86.0,59.0,5.46,moderate rain
1439,Williams lake,CA,2022-07-23 04:00:41,52.1415,-122.1445,66.83,53.0,35.0,2.51,scattered clouds
1440,Cozumel,MX,2022-07-23 04:00:43,20.5083,-86.9458,80.01,85.0,93.0,1.99,overcast clouds
1441,Simi,GR,2022-07-23 04:00:49,9.5667,-12.35,72.0,98.0,100.0,1.61,overcast clouds
1442,Roald,NO,2022-07-23 04:00:51,62.5833,6.1333,57.76,87.0,75.0,14.97,broken clouds
1443,Aseri,EE,2022-07-23 04:00:54,59.4506,26.8675,65.86,82.0,38.0,5.23,scattered clouds
1444,Anaconda,US,2022-07-23 04:00:55,46.1285,-112.9423,60.26,37.0,7.0,5.99,clear sky
1445,Luocheng,CN,2022-07-23 04:00:58,29.3848,104.0286,81.18,66.0,38.0,4.63,scattered clouds
1446,Zatoka,UA,2022-07-23 04:01:00,46.0725,30.4654,70.81,58.0,0.0,10.98,clear sky
1447,Outjo,NA,2022-07-23 04:01:03,-20.1167,16.15,54.7,52.0,9.0,6.35,clear sky
1448,Ugoofaaru,MV,2022-07-23 04:01:05,5.6667,73.0,82.02,78.0,100.0,15.66,overcast clouds
1449,Rondonopolis,BR,2022-07-23 04:01:07,-16.4708,-54.6356,70.75,43.0,2.0,1.52,clear sky
1450,Morondava,MG,2022-07-23 03:59:25,-20.2833,44.2833,69.13,72.0,52.0,7.87,broken clouds
1451,Coracora,PE,2022-07-23 04:01:13,-15.0333,-73.7833,45.57,47.0,11.0,1.81,few clouds
1452,Rundu,NA,2022-07-23 04:01:15,-17.9333,19.7667,52.09,64.0,2.0,4.56,clear sky
1453,Vila velha,BR,2022-07-23 04:00:19,-20.3297,-40.2925,69.42,87.0,26.0,5.39,scattered clouds
1454,Nosy varika,MG,2022-07-23 04:02:18,-20.5833,48.5333,63.54,90.0,74.0,5.06,broken clouds
1455,Cabinda,AO,2022-07-23 04:02:20,-5.55,12.2,67.42,91.0,56.0,5.17,broken clouds
1456,Rosario oeste,BR,2022-07-23 04:02:22,-14.8361,-56.4275,72.28,42.0,1.0,2.86,clear sky
1457,Hokitika,NZ,2022-07-23 04:02:24,-42.7167,170.9667,47.57,88.0,100.0,6.26,overcast clouds
1458,Vilhena,BR,2022-07-23 04:02:25,-12.7406,-60.1458,69.26,53.0,55.0,2.35,broken clouds
1459,Pinos,MX,2022-07-23 04:02:27,22.3,-101.5667,57.79,76.0,6.0,15.68,clear sky
1460,Karaman,TR,2022-07-23 04:02:29,37.0833,33.25,61.21,46.0,0.0,6.98,clear sky
1461,Tsumeb,NA,2022-07-23 04:02:31,-19.2333,17.7167,56.77,53.0,2.0,7.14,clear sky
1462,Nizhnevartovsk,RU,2022-07-23 03:59:17,60.9344,76.5531,59.02,58.0,75.0,7.0,broken clouds
1463,Walvis bay,NA,2022-07-23 04:02:35,-22.9575,14.5053,54.09,88.0,3.0,8.55,clear sky
1464,Mul,IN,2022-07-23 04:02:37,20.0667,79.6667,75.52,94.0,100.0,10.09,overcast clouds
1465,Kaeo,NZ,2022-07-23 04:02:40,-35.1,173.7833,59.32,78.0,100.0,14.05,overcast clouds
1466,Vung tau,VN,2022-07-23 03:59:54,10.346,107.0843,83.44,75.0,100.0,8.32,overcast clouds
1467,El alto,PE,2022-07-23 04:02:45,-4.2714,-81.2147,62.35,86.0,100.0,6.29,overcast clouds
1468,Camacupa,AO,2022-07-23 04:02:47,-12.0167,17.4833,56.61,43.0,97.0,3.09,overcast clouds
1469,Kaitangata,NZ,2022-07-23 04:02:50,-46.2817,169.8464,45.25,76.0,3.0,2.8,clear sky
1470,Quchan,IR,2022-07-23 04:02:53,37.106,58.5095,74.3,63.0,2.0,10.4,clear sky
1471,Belaya gora,RU,2022-07-23 04:01:54,68.5333,146.4167,67.41,34.0,50.0,15.32,scattered clouds
1472,Isangel,VU,2022-07-23 04:02:57,-19.55,169.2667,78.13,78.0,100.0,6.11,overcast clouds
1473,Tonami,JP,2022-07-23 04:02:59,37.0013,137.7272,74.19,90.0,83.0,8.52,broken clouds
1474,Lakatoro,VU,2022-07-23 04:03:02,-16.0999,167.4164,81.46,79.0,79.0,11.79,light rain
1475,Karonga,MW,2022-07-23 04:03:04,-9.9333,33.9333,64.87,74.0,1.0,4.07,clear sky
1476,Caxito,AO,2022-07-23 04:03:05,-8.5785,13.6643,67.69,88.0,100.0,1.59,overcast clouds
1477,Betare oya,CM,2022-07-23 04:03:07,5.6,14.0833,64.76,98.0,100.0,0.89,overcast clouds
1478,Luganville,VU,2022-07-23 04:03:09,-15.5333,167.1667,82.31,76.0,60.0,10.31,light rain
1479,Norsup,VU,2022-07-23 04:03:13,-16.0667,167.3833,81.54,79.0,77.0,11.79,light rain
1480,Chissamba,AO,2022-07-23 04:03:14,-12.1667,17.3333,56.77,43.0,78.0,2.8,broken clouds
1481,Lilongwe,MW,2022-07-23 04:03:16,-13.9669,33.7873,55.87,76.0,7.0,2.66,clear sky
1482,Hualmay,PE,2022-07-23 04:03:18,-11.0964,-77.6139,60.57,87.0,32.0,7.81,scattered clouds
1483,Sola,VU,2022-07-23 04:03:20,-13.8833,167.55,80.47,77.0,13.0,11.88,few clouds
1484,Ravar,IR,2022-07-23 04:03:22,31.2656,56.8055,92.35,10.0,0.0,3.96,clear sky
1485,Vila,VU,2022-07-23 04:03:23,42.0304,-8.1588,50.88,88.0,1.0,4.99,clear sky
1486,Vangaindrano,MG,2022-07-23 04:03:26,-23.35,47.6,63.57,89.0,51.0,1.1,light rain
1487,Salinopolis,BR,2022-07-23 03:59:22,-0.6136,-47.3561,78.21,85.0,68.0,8.75,broken clouds
1488,Kuito,AO,2022-07-23 04:03:29,-12.3833,16.9333,52.03,47.0,14.0,3.33,few clouds
1489,Urkut,HU,2022-07-23 04:03:32,47.085,17.6439,73.33,43.0,80.0,1.92,broken clouds
1490,Tottori,JP,2022-07-23 04:03:33,35.5,134.2333,77.47,74.0,59.0,8.05,broken clouds
1491,Koumac,NC,2022-07-23 04:03:35,-20.5667,164.2833,74.89,88.0,97.0,7.87,overcast clouds
1492,Nizhniy kuranakh,RU,2022-07-23 04:03:38,58.8353,125.4869,85.66,45.0,91.0,5.86,overcast clouds
1493,Longonjo,AO,2022-07-23 04:03:40,-12.9067,15.2533,56.71,42.0,24.0,2.13,few clouds
1494,Moindou,NC,2022-07-23 04:03:42,-21.6924,165.677,73.74,90.0,100.0,9.82,light rain
1495,Sycamore,US,2022-07-23 04:03:44,41.9889,-88.6868,74.79,87.0,0.0,9.22,clear sky
1496,Lincoln,NZ,2022-07-23 03:59:32,40.8,-96.667,78.87,76.0,53.0,12.91,broken clouds
1497,Luanda,AO,2022-07-23 04:04:50,-8.8368,13.2343,67.64,83.0,100.0,5.46,overcast clouds
1498,Xapuri,BR,2022-07-23 04:04:52,-10.6517,-68.5044,74.35,60.0,1.0,3.04,clear sky
1499,Luau,AO,2022-07-23 04:04:54,-10.7073,22.2247,59.79,48.0,37.0,4.41,scattered clouds
1500,Noumea,NC,2022-07-23 04:04:56,-22.2763,166.4572,75.99,99.0,100.0,2.44,moderate rain
1501,Montes altos,BR,2022-07-23 04:04:58,-5.8333,-47.0667,74.91,45.0,73.0,2.53,broken clouds
1502,Platonovka,RU,2022-07-23 04:04:59,52.7106,41.952,59.79,91.0,94.0,7.76,light rain
1503,Monte santo de minas,BR,2022-07-23 04:03:04,-21.1897,-46.9803,59.77,58.0,42.0,4.38,scattered clouds
1504,Lucapa,AO,2022-07-23 04:05:03,-8.4192,20.7447,65.19,45.0,100.0,3.47,overcast clouds
1505,Tarragona,ES,2022-07-23 04:05:05,41.129,1.249,78.39,68.0,0.0,1.99,clear sky
1506,Foumban,CM,2022-07-23 04:05:09,5.7291,10.9001,61.18,98.0,100.0,3.4,light rain
1507,Huarmey,PE,2022-07-23 04:05:10,-10.0681,-78.1522,61.86,87.0,43.0,6.51,scattered clouds
1508,Isla aguada,MX,2022-07-23 04:05:12,18.7833,-91.4667,83.68,75.0,98.0,9.82,overcast clouds
1509,Kumluca,TR,2022-07-23 04:05:14,36.3703,30.2869,83.41,37.0,0.0,5.08,clear sky
1510,Winchester,US,2022-07-23 04:05:16,51.0651,-1.3187,60.26,93.0,71.0,3.87,broken clouds
1511,Andros town,BS,2022-07-23 04:05:18,24.7,-77.7667,82.36,72.0,4.0,14.65,clear sky
1512,Sarakhs,IR,2022-07-23 04:05:20,36.5449,61.1577,89.83,42.0,0.0,29.15,clear sky
1513,Listvyanka,RU,2022-07-23 04:05:21,51.8535,104.8693,51.57,96.0,100.0,1.39,overcast clouds
1514,Abbeville,US,2022-07-23 04:04:38,50.1,1.8333,60.76,93.0,40.0,3.96,scattered clouds
1515,Andros,GR,2022-07-23 04:05:25,37.8333,24.9333,77.56,73.0,0.0,15.19,clear sky
1516,Listvyanskiy,RU,2022-07-23 04:05:27,54.4399,83.4984,63.88,73.0,88.0,6.67,light rain
1517,Progreso,MX,2022-07-23 04:05:28,21.2833,-89.6667,81.1,74.0,25.0,12.77,scattered clouds
1518,Malanje,AO,2022-07-23 04:05:30,-9.5402,16.341,63.16,58.0,100.0,2.44,overcast clouds
1519,Pouebo,NC,2022-07-23 04:05:32,-20.4,164.5667,73.74,93.0,100.0,8.48,overcast clouds
1520,Cockburn town,BS,2022-07-23 04:01:28,21.4612,-71.1419,81.86,78.0,97.0,19.89,overcast clouds
1521,Isla mujeres,MX,2022-07-23 04:05:35,21.2311,-86.731,84.25,80.0,58.0,10.94,broken clouds
1522,Nizhniy tsasuchey,RU,2022-07-23 04:05:37,50.5167,115.1333,66.6,71.0,99.0,12.24,light rain
1523,Katsuura,JP,2022-07-23 04:05:39,35.1333,140.3,82.98,71.0,0.0,19.15,clear sky
1524,Murud,IN,2022-07-23 04:05:41,18.3258,72.965,80.26,80.0,100.0,7.54,overcast clouds
1525,Menongue,AO,2022-07-23 04:05:43,-14.6585,17.691,48.65,70.0,11.0,2.28,few clouds
1526,Namibe,AO,2022-07-23 04:05:45,-15.1961,12.1522,60.85,89.0,0.0,3.74,clear sky
1527,Poum,NC,2022-07-23 04:05:46,-20.2333,164.0167,75.61,86.0,59.0,10.78,broken clouds
1528,Semnan,IR,2022-07-23 04:05:48,35.5729,53.3971,89.26,24.0,0.0,5.97,clear sky
1529,Marsa matruh,EG,2022-07-23 04:05:50,31.3525,27.2453,76.17,73.0,0.0,11.1,clear sky
1530,Wanning,CN,2022-07-23 04:05:52,18.8003,110.3967,87.57,65.0,0.0,4.38,clear sky
1531,Prince rupert,CA,2022-07-23 04:05:54,54.3161,-130.3201,56.86,79.0,35.0,3.04,scattered clouds
1532,Champerico,GT,2022-07-23 04:05:56,14.3,-91.9167,81.18,79.0,100.0,0.6,overcast clouds
1533,Woodward,US,2022-07-23 04:02:50,36.4337,-99.3904,83.43,44.0,0.0,11.5,clear sky
1534,Quesnel,CA,2022-07-23 04:05:07,52.9999,-122.5029,66.96,57.0,10.0,4.16,clear sky
1535,Safaga,EG,2022-07-23 04:06:01,26.7292,33.9365,85.75,38.0,29.0,15.43,scattered clouds
1536,Spas-demensk,RU,2022-07-23 04:06:02,54.4122,34.0226,62.11,78.0,10.0,3.83,clear sky
1537,Condega,NI,2022-07-23 04:06:04,13.365,-86.3985,69.4,98.0,100.0,4.03,overcast clouds
1538,Uni,RU,2022-07-23 04:06:06,57.7535,51.4923,64.87,78.0,28.0,7.23,scattered clouds
1539,Nam som,TH,2022-07-23 04:06:08,17.7704,102.1895,76.51,92.0,100.0,0.76,overcast clouds
1540,Nampa,US,2022-07-23 04:06:09,43.5407,-116.5635,86.11,19.0,0.0,10.36,clear sky
1541,Tahta,EG,2022-07-23 04:06:11,26.7693,31.5021,79.47,39.0,7.0,10.16,clear sky
1542,Namikupa,TZ,2022-07-23 04:06:13,-10.8333,39.6,60.91,98.0,14.0,2.57,few clouds
1543,Redwater,CA,2022-07-23 04:03:18,33.3582,-94.2544,82.33,71.0,38.0,4.32,scattered clouds
1544,Kingman,US,2022-07-23 04:03:00,35.1894,-114.053,99.88,13.0,0.0,10.36,clear sky
1545,Sidrolandia,BR,2022-07-23 04:06:18,-20.9319,-54.9614,68.86,40.0,86.0,3.24,overcast clouds
1546,Post falls,US,2022-07-23 04:07:22,47.718,-116.9516,79.45,55.0,0.0,8.05,clear sky
1547,Austin,US,2022-07-23 04:04:50,30.2672,-97.7431,89.82,58.0,0.0,12.66,clear sky
1548,Tanta,EG,2022-07-23 04:07:25,30.7885,31.0019,70.3,82.0,4.0,4.65,clear sky
1549,Wucheng,CN,2022-07-23 04:07:27,29.6008,118.175,96.37,49.0,6.0,11.79,clear sky
1550,Gora kalwaria,PL,2022-07-23 04:07:29,51.9765,21.2154,72.05,85.0,4.0,3.09,clear sky
1551,Bend,US,2022-07-23 04:03:32,44.0582,-121.3153,72.68,37.0,0.0,6.91,clear sky
1552,Rexburg,US,2022-07-23 04:07:32,43.826,-111.7897,78.31,31.0,0.0,6.91,clear sky
1553,Brainerd,US,2022-07-23 04:07:35,46.358,-94.2008,71.85,83.0,0.0,0.0,clear sky
1554,Kupang,ID,2022-07-23 04:07:36,-10.1667,123.5833,83.73,43.0,78.0,13.27,broken clouds
1555,Little falls,US,2022-07-23 04:05:25,40.869,-74.2082,84.76,74.0,0.0,5.75,clear sky
1556,Edd,ER,2022-07-23 04:07:40,13.9297,41.6925,91.06,56.0,78.0,2.01,broken clouds
1557,Grajewo,PL,2022-07-23 04:07:42,53.6473,22.4554,63.14,94.0,1.0,5.68,clear sky
1558,Sedro-woolley,US,2022-07-23 04:07:44,48.5039,-122.2361,65.32,81.0,0.0,6.91,clear sky
1559,Chimore,BO,2022-07-23 04:07:46,-16.9833,-65.1333,75.16,69.0,100.0,0.0,overcast clouds
1560,Ginda,ER,2022-07-23 04:07:48,30.6945,78.4932,72.3,84.0,97.0,2.95,overcast clouds
1561,Sitio novo do tocantins,BR,2022-07-23 04:07:50,-5.5183,-47.4611,78.48,43.0,96.0,2.93,overcast clouds
1562,Teseney,ER,2022-07-23 04:07:53,15.11,36.6575,78.19,71.0,72.0,10.49,broken clouds
1563,Labuhan,ID,2022-07-23 04:07:55,-6.8844,112.2051,85.33,61.0,12.0,3.83,few clouds
1564,Newala,TZ,2022-07-23 04:07:57,-10.9431,39.2787,56.89,96.0,2.0,2.21,clear sky
1565,Weiser,US,2022-07-23 04:07:59,44.251,-116.9693,84.4,23.0,0.0,5.01,clear sky
1566,Srednekolymsk,RU,2022-07-23 04:08:01,67.45,153.6833,62.6,38.0,2.0,13.11,clear sky
1567,Wuwei,CN,2022-07-23 04:08:03,37.9281,102.6414,84.56,21.0,0.0,3.96,clear sky
1568,Coos bay,US,2022-07-23 04:03:21,43.3665,-124.2179,61.32,100.0,0.0,1.01,clear sky
1569,Urengoy,RU,2022-07-23 04:08:06,65.9667,78.3667,49.51,92.0,100.0,13.91,overcast clouds
1570,Riviere-au-renard,CA,2022-07-23 04:08:08,48.9957,-64.3971,61.7,89.0,6.0,5.44,clear sky
1571,Uren,RU,2022-07-23 04:08:10,57.4552,45.7852,69.4,69.0,67.0,4.36,broken clouds
1572,Stornoway,GB,2022-07-23 04:08:12,58.2093,-6.3865,55.36,93.0,75.0,4.61,broken clouds
